"STATION","NAME","DATE","PRCP"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-03","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-08","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-09","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-27","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-28","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-01-31",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-02-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-03","0.47"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-04","0.20"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-05","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-18","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-03-31",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-04-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-18","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-26","0.59"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-27","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-05-31",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-03","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-04","0.94"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-05","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-06","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-07","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-08","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-13","0.24"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-14","0.20"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-15","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-20","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-21","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-27","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-28","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-29","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-06-30","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-01","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-13","2.09"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-14","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-15","0.24"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-16","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-25","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-26","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-27","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-28","0.39"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-29","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-07-31",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-01","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-02","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-07","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-08","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-09","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-10","0.47"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-11","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-12","0.20"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-13","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-14","0.67"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-15","0.31"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-16","0.20"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-17","0.47"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-18","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-27","2.32"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-28","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-08-31",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-01","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-02","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-03","0.20"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-04","1.89"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-05","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-09","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-10","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-11","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-15","0.51"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-16","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-17","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-19","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-20","0.55"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-21","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-22","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-25","1.26"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-26","0.20"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-27","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-28","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-29","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-09-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-02","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-03","2.68"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-04","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-05","0.35"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-06","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-07","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-10",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-19","1.93"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-20","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-21","0.75"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-22","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-23","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-24","1.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-25","0.71"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-26","5.63"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-27","1.22"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-28","5.47"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-29","3.74"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-30","2.28"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-10-31","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-01","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-02","0.28"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-03","0.59"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-04","1.18"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-05","0.08"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-06","1.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-07","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-08","1.85"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-09","0.51"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-10","0.20"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-11","0.28"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-12","0.63"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-13","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-14","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-15","0.16"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-16","0.39"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-17","0.12"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-18","1.69"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-19","0.83"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-20","0.67"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-21","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-27","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-28","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-29","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-11-30","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-01","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-10","0.04"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-11","0.20"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-12","0.51"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-13","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-14","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-21","0.01"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-22","0.02"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-23","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-24","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-26","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2006-12-31",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-01",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-02",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-03",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-04",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-05",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-06",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-07",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-08",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-09",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-10","0.00"
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-11",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-12",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-13",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-14",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-15",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-16",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-17",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-18",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-19",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-20",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-21",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-22",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-23",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-24",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-25",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-26",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-27",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-28",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-29",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-30",
"IN020040900","MADRAS MINAMBAKKAM, IN","2007-01-31",
